NEED_2_TEST,ID,SENSOR_TYPE,D_STATE,D_TRIGGER,D_SLEEP_TIME_1,R_GW_SIREN_1,R_SYSTEM_STATE_1,R_EVENT,D_SLEEP_TIME_2,IS_KEYFOB,D_STATE_2,R_GW_SIREN_2,R_SYSTEM_STATE_2,R_EVENT_2,R_CLIP_FILE
,463,DWS,STAY_ARM,OPEN_CLOSE,60,SOUND,ALARM,NO_CHK,250,N,STAY_ARM,NO_SOUND,ALARM,NO_CHK,Y
,464,DWS,STAY_ARM,OPEN_CLOSE,60,SOUND,ALARM,NO_CHK,250,N,DISARM,NO_SOUND,DISARM,NO_CHK,Y
,465,DWS,STAY_ARM,OPEN_CLOSE,60,SOUND,ALARM,NO_CHK,250,N,DISARM_PIN_FAIL,NO_SOUND,ALARM,NO_CHK,Y
,466,DWS,STAY_ARM,OPEN_CLOSE,60,SOUND,ALARM,NO_CHK,250,NOTHING,NOTHING,NO_SOUND,ALARM,NO_CHK,Y
,467,DWS,STAY_ARM,OPEN_CLOSE,5,SOUND,ALARM,NO_CHK,5,Y,AWAY_ARM,NO_SOUND,ENTER_DELAY,NO_CHK,Y
,468,DWS,STAY_ARM,OPEN_CLOSE,5,SOUND,ALARM,NO_CHK,5,Y,STAY_ARM,NO_SOUND,ENTER_DELAY,NO_CHK,Y
,469,DWS,STAY_ARM,OPEN_CLOSE,5,SOUND,ALARM,NO_CHK,5,Y,DISARM,NO_SOUND,DISARM,NO_CHK,Y
,470,DWS,STAY_ARM,OPEN_CLOSE,5,SOUND,ALARM,NO_CHK,5,N,AWAY_ARM,NO_SOUND,ENTER_DELAY,NO_CHK,Y
,471,DWS,STAY_ARM,OPEN_CLOSE,5,SOUND,ALARM,NO_CHK,5,N,STAY_ARM,NO_SOUND,ENTER_DELAY,NO_CHK,Y
,472,DWS,STAY_ARM,OPEN_CLOSE,5,SOUND,ALARM,NO_CHK,5,N,DISARM,NO_SOUND,DISARM,NO_CHK,Y
,473,DWS,STAY_ARM,OPEN_CLOSE,5,SOUND,ALARM,NO_CHK,5,N,DISARM_PIN_FAIL,NO_SOUND,ENTER_DELAY,NO_CHK,Y
,474,DWS,STAY_ARM,OPEN_CLOSE,5,SOUND,ALARM,NO_CHK,5,NOTHING,NOTHING,NO_SOUND,ENTER_DELAY,NO_CHK,Y
